,user_address,ens,time_since_first_tx,total_gas_eth,number_of_txs
2955,\x8b2f579c4670f4e2feae28efa920afa4eb32d76a,,449 days,7.0629,592
2956,\x8b362012dab07856f369a280568b1930b6c2afaa,,534 days,2.5207,234
2957,\x8b552cb88d2e31b53ad301daed9fd63c26ec0091,nicolefranco,147 days,2.5877,366
2958,\x8b5b9497e096ee6ffd6041d1db37a2ac2b41ab0d,loganlarkin,165 days,4.4268,197
2959,\x8b6e81884f7dfc38e0eae0b2b7237b399a9b2a34,,132 days,1.7789,209
2960,\x8b705673f1747ff5b9fad5d7f55e180c0f5baf8e,,335 days,2.8015,103
2961,\x8b7d5e229c1b668279474291bb9e3b08ca7e51c1,unfoldd,67 days,9.5681,387
2962,\x8b89d26a2e79f34639dbe36617db8bf14d0d2b38,,7 days,0.1171,9
2963,\x8b977204cfd2849eec92f2b6f37482f8c6f566a2,,182 days,1.5511,110
2964,\x8ba9564f065b9bf2dce5e50a5aa1223f3503dcfe,,97 days,0.1339,9
2965,\x8bc00cde3501f6d558f79a05186c2b0fd91eb2ac,,329 days,2.07,167
2966,\x8bcfc7a0990d3853daa69018a8e9471e0757385c,,343 days,29.2362,1708
2967,\x8bd8795cbeed15f8d5074f493c53b39c11ed37b2,johnhopkinsuniversity,174 days,6.8891,532
2968,\x8bd9c4b5ea8f6f14c9b14d830ddb67f3720d77f6,fth,1203 days,8.0013,483
2969,\x8be3fd8a423c38131aae0330b20ceec425e0e50e,🏊🏻‍♂,189 days,16.5574,719
2970,\x8be8040b2a86ffd52a9cd24f08778e69c573ed06,,159 days,0.5611,24
2971,\x8bea67d814ffb834dcd2fe4b1b1f35c70bcda420,gayshit,142 days,10.9911,365
2972,\x8bede79dc6b2ccf2ebe800e7e0947cee6ddc431a,,18 days,4.4803,185
2973,\x8bf7aca815e43447fa0c26c15b9866ea508199f6,chriscunningham,107 days,3.931,363
2974,\x8c02e6d90ea5bcdb4d72bc3da1e7aeff1ed256f3,,30 days,1.5491,155
2975,\x8c0d2b62f133db265ec8554282ee60eca0fd5a9e,,175 days,15.9007,317
2976,\x8c14ac5b17cff2612e48334935db48cfd56cbc09,,268 days,10.3573,529
2977,\x8c2b105b64059b4d1f8d66ed151aba066b1351d4,,325 days,23.3329,207
2978,\x8c40d627ee8a99d07fe9dbf041e11a3381c10697,,19 days,3.7306,253
2979,\x8c425c1d4731a059396c91efa2df32f8400dfa26,,58 days,1.4536,94
2980,\x8c4531b3f4cdfee616a44eaef29b5b5ee60cdf6d,,1553 days,17.1046,1365
2981,\x8c48b40dba656187896147089545439e4ff4a01c,,115 days,4.9035,362
2982,\x8c4a6242c002712dfc3a35fa04370df01d01ac4e,,100 days,4.3794,423
2983,\x8c6e20c92186c0b213a820e64e1029683e2510ba,,9 days,0.4365,40
2984,\x8c6fe398d2ef8fa1181d670f19994355e49fb179,,60 days,8.9404,404
2985,\x8c8024bf5f90a06cced7d32babccb934942c82f6,,376 days,17.8326,1178
2986,\x8c9897c494deaa0e0b642f33770072ef5bcbf73d,metatronos,482 days,27.5773,2926
2987,\x8ca4ae4152219ef8f4257759064dc857ca823dbd,,172 days,3.4047,359
2988,\x8ca8d2cbc07edf6512cada0d2573c8f4802a1989,pythoncapital,369 days,33.4446,2101
2989,\x8cbc43b9bb63c89cda23f4696a82d42865152ffd,,149 days,18.3939,296
2990,\x8cbfea2e1fb0c9b849eac9ecc50e47a0140d140b,,84 days,0.5045,40
2991,\x8cf47f9f3b1d760352adc855da815ae888eba8ba,,107 days,5.3966,172
2992,\x8d012c274936d72df2085ab89cc9c8e8247aa1ea,,366 days,18.6178,870
2993,\x8d059fb10843a7fbeefbdcf36fc47b5a6f42610d,kcance,163 days,1.173,93
2994,\x8d1b2473c85b60e13c33a477f787025c793b2551,,49 days,4.2686,158
2995,\x8d40a7c17aab3a0cf25fda44193915452a7c7d0c,,42 days,0.4658,14
2996,\x8d6c61aa3d5a45700a7b7792970616eda941bb2f,,38 days,0.5463,9
2997,\x8d80dac6f8ce44d390a2bd5205c2f39707622089,whales-wife,386 days,10.5777,306
2998,\x8d868bd35f0597b931c307a0297e6998c54c42bd,,3 days,1.3014,60
2999,\x8da324f75c882f561a5d44bbd0b1bae26ed17a79,,183 days,3.7132,122
3000,\x8dadc232594640a6444b4d1d3c927785372ceddd,,43 days,5.1465,579
3001,\x8db0fdfb3a1908afe82f3b13584cd1973a6a774a,,118 days,1.8416,26
3002,\x8dbbca57ea56290efa14d835bbfd34faf1d89753,callistodig,972 days,38.4745,2994
3003,\x8dc15fc73c197a7bbd4dbbb9d8911235387e949b,kithlive,119 days,8.7576,770
3004,\x8dc55ad7cff84497b0d29464aebb133b18f50531,,174 days,4.0066,95
3005,\x8dd084946dce9cee524526d57a5d4ecc833b9122,,1423 days,0.2062,48
3006,\x8de3c79efb0a3bae779e2cc5b6f5023913fca547,,1433 days,4.2266,575
3007,\x8de7ca9753d5fafcbee95d402c662e1ccc41c546,,60 days,14.17,304
3008,\x8df6362fee71798060e13246795d78144bc1e83e,,139 days,5.9502,448
3009,\x8e018350d31c897ce2f1070fd40855d31c849465,,39 days,2.7227,98
3010,\x8e082ebd3ce93122c2aa09647b36676992261c48,,106 days,4.7951,215
3011,\x8e0f23de12910a584d4898787d0a00f9e162aefc,,125 days,0.7734,47
3012,\x8e101059bd832496fc443d47ca2b6d0767b288df,cryptochurch,166 days,15.6268,914
3013,\x8e1311bee91e4ce25f4f2ea2e998f946e57ff094,,159 days,29.5518,283
3014,\x8e1fa7018687b69d09b8d8e8a1f96d1e2685f127,,320 days,1.1108,66
3015,\x8e246c8c37c82d3f89726773e58b43baa8614214,rhinomilk,1319 days,1.2569,194
3016,\x8e27bd3733591d4a235031b538989958831b90d0,,42 days,0.6159,77
3017,\x8e2e40db623157d167f68d9f55a2a48cc896120a,,16 days,0.2983,22
3018,\x8e3a9866580d636eae9e7a3130751ac1c6a8a92f,,246 days,12.1478,1040
3019,\x8e4c9e487ad507588b1b0e91160b752b1a6c9f9e,,62 days,3.4177,222
3020,\x8e4fef7a085c83791188b815c3a612c21f1abc24,,190 days,2.3942,140
3021,\x8e63e4376dde62cb82f5a91c4bce4156457dedb1,🐌🥕🐌🥕🐌,612 days,16.9948,2721
3022,\x8e7fe25537aaa09cf62f0ea160f08ba685481d87,,267 days,0.1047,15
3023,\x8e912c25b8c71f1ea252720c01a015e7e1f4d70c,,187 days,1.5609,144
3024,\x8e9ede486d8208705c67095dd0b4839deb127132,,357 days,1.656,278
3025,\x8ea72ebfb33a3ee847237bc239eff39b26b5c06f,,124 days,1.212,207
3026,\x8eb408169a3ff259485610dce1fc7871fc53622a,,245 days,0.1576,11
3027,\x8eb964e215b4c7dc4e546021bad33ff9d2b7ceb0,,8 days,4.1856,16
3028,\x8eba040bbf6eb588cb5eb33a0333dd225ceac52e,,00:00:00,1.9066,4
3029,\x8ebe8ec97e1d3098511754b9bca45973b90436f4,,62 days,0.2765,25
3030,\x8ed23ca7dcf6b781269d1a1f1677142cd4a6bce6,,69 days,3.8159,89
3031,\x8ed5003d47e6b8a7024ef9cee90403ed786b151e,heyflex,458 days,24.4863,2405
3032,\x8efd9addd8de6a4e64664d1893dec51f8c3339e9,dbrown,744 days,22.0749,1689
3033,\x8f01ce31da22ee7182200428b36b5dec5bfdaebd,lostvault,165 days,11.853,1374
3034,\x8f05545023a28eae134a650b43e5b0dc1ac1a1e9,,62 days,1.5334,259
3035,\x8f09cab21e32219618ce302fc60abb9f4dfbb86d,strobe,155 days,7.0562,280
3036,\x8f0f75a760caa805e53d9dc39bbe6b6c1a35d767,philc,62 days,0.0979,12
3037,\x8f20987736e8cbe6d19efe78443d8e33ae03be87,,135 days,0.2734,28
3038,\x8f27b4fa5c1293a656a207512fb708e4d21a2928,,173 days,0.4791,26
3039,\x8f41eeceb152c2527a1caec622354d79f410dfb7,,91 days,3.0825,396
3040,\x8f5526328eafb07474712a361259386b0231813b,ryanmcinnis,185 days,3.6775,329
3041,\x8f5fb8e886dfede77532950dabf8d2f258c7599a,,00:00:00,0.4083,1
3042,\x8f70b3ac45a6896532fb90b992d5b7827ba88d3c,,1242 days,63.4938,4063
3043,\x8f743a3fe02b5e83e06e4ff0bebbce328915ba4c,,00:00:00,0.3989,1
3044,\x8f7d14f560b42b7e630fba49cd01b0b79ab13780,,1347 days,0.1445,26
3045,\x8f8b4759dc93ca55bd6997df719f20f581f10f5c,,175 days,5.4901,487
3046,\x8f8e214333dc4b7d5763ccd290fd1116c34d92b0,,96 days,1.6869,55
3047,\x8f8eb9da0c845fcf83eb1a4b8b727116b96b87ed,,126 days,5.3717,211
3048,\x8f903cfc0af3c2ec0d872c57538af5e071544a57,rantum,1241 days,12.9328,1361
3049,\x8f9287304235c8eda2bb42f057c586c69de9455a,,380 days,3.1012,144
3050,\x8fa2d75273625401f463319686692061c679a383,,14 days,2.3337,38
3051,\x8fabe1273aaac9bd0b410171c31f4f51c20e6698,sushix,151 days,7.7569,310
3052,\x8fad9c07e4b3357073bf62ef7d091bcff4ef4011,bagfumbler,274 days,2.5233,358
3053,\x8fb0bd26b6d78e4642b238d94fa9a157f5524fbe,,1301 days,39.6314,1753
3054,\x8fbbd3c6bb0113d90db3055398943082b0240b7c,,36 days,1.0871,83
3055,\x8fd581bba3e9e394a2a125453ea25421f025f4db,,835 days,1.2486,139
3056,\x8fe8686b254e6685d38eabdc88235d74bf0cbead,,168 days,13.0576,1338
3057,\x8ff55b93a1ed400e8bc44dc0026459209700a704,,354 days,0.8638,78
3058,\x9011b9be2b067562b732e09a25f39a59871da8eb,robsteel,161 days,2.6111,348
3059,\x90171e11b1d6f8e06f13b127d4691f55ef0ab895,,66 days,0.2207,32
3060,\x9017c92270f465fe35c8adf47ad9b2c344765561,,42 days,6.2366,317
3061,\x9023ef16968ffea318838a223ef2a79bd9f99f88,bosna,700 days,36.6722,1582
3062,\x9044ff973720bad47c16de225c59fa42629e1794,,34 days,0.3508,61
3063,\x9047160b5e47e9290caa12886730c73cbb136884,,162 days,3.3258,371
3064,\x904778b44bd12a1f7c3f1b95ff3381a952296cd1,,243 days,7.7202,176
3065,\x904c6428c1d2611363dcaca5084662c5b5139483,,161 days,4.8454,412
3066,\x905341c6dc571b616ec79e1f7f5dfb0069b93126,,628 days,8.0097,459
3067,\x9059b7c20390161af7a8fd2aac21f1b9ac7b22be,,362 days,108.2417,4105
3068,\x907f9a696b0aad7add0cc43496bed00db53d5b96,colinb,11 days,1.2963,106
3069,\x908d1dad3b944e043f0a9b808d2e3602a3da46bf,,00:00:00,1.241,1
3070,\x909ba5964c9b550dacc1188046602e1ea6628b58,,382 days,1.1736,109
3071,\x909c4d8e951ee31c846f25cd6f993e7e1f3341d8,,00:00:00,0.0029,1
3072,\x90b8c9d44576410725d3e7c892efc54d22334ec9,,6 days,0.3885,15
3073,\x90c414725306020d26f305c0df1fc3e6d71f5e2d,,373 days,7.5709,470
3074,\x90cf29d515bb9b8e64b78f113213b0b9e92bb5a5,,13 days,1.5571,111
3075,\x90dc6ec916f125c3688c936dda0506e17ee4b120,,00:00:00,0.3882,1
3076,\x90de732051675b44f5526209d81c953fc05ba6f1,,15 days,0.0348,3
3077,\x90e5aa59a9df2add394df81521dbbed5f3c4a1a3,alruiz,334 days,20.8436,710
3078,\x90ebbdcd83b62c5528b4c95c58cfc5c054159836,hitmeupform,110 days,4.7628,483
3079,\x910b48c25afc5b2a998458b62d467d482eca74af,,959 days,17.2815,1164
3080,\x911f8300109ae700c9f2852e0e845f472d6f66fd,,1 day,0.1533,2
3081,\x912b37e4ad159882f60de59b27882c5daf3d7e5b,,88 days,2.9634,374
3082,\x91364516d3cad16e1666261dbdbb39c881dbe9ee,,1531 days,2.2816,333
3083,\x913735e6d76b6b954ca799511244ff430cda642f,lalonde,205 days,2.1946,187
3084,\x9139e520ad6060d516399481c6f2f4e860849a36,,7 days,0.0238,4
3085,\x913a1a3bd92537d5e33768499433047e55c7b85a,,1292 days,0.0438,9
3086,\x91402cc465cdab61b9c7de61894a4420d4055765,,10 days,0.2618,16
3087,\x91407e2da300e0a8257d7f6669f60ae3e44185b2,,11 days,3.4716,28
3088,\x914cd0594efadba0ddabf56ee2e89317bb6d9b93,,19 days,1.2844,108
3089,\x91524c0cf7594a34652b4d9bcb6916ccd698d656,,28 days,0.405,51
3090,\x915e807ea6f33b2862ba48a1996d13ea29c14d5b,,125 days,3.8685,466
3091,\x9163a9d4bba4ab3e76265f6cac86d2962b5f53de,hoover,112 days,6.9784,369
3092,\x91672ef7ea2a548d1b5616d9a681168dba9237ac,,180 days,1.9294,91
3093,\x91769843cec84adcf7a48df9dbd9694a39f44b42,narky,215 days,11.5506,306
3094,\x9176d605e0bcf8e9a0b0d8587c96c34b5b5ed7ec,3dp,302 days,32.3274,699
3095,\x917a453b20dda213e3ab9c04bce0c4a4ae197411,,108 days,0.6172,103
3096,\x917ec77ed669a6dbaf2c9024cae95b58eb9395ee,,159 days,1.0509,95
3097,\x9181924c81c3de98af04d476e343e2da355daedd,,00:00:00,0.6845,6
3098,\x9192ab31720e5446b5bcfbdd4027f7519e0e5786,,57 days,7.859,118
3099,\x91a6fddc722fd18962cbe17f140c15e095cf82ec,venoras,10 days,3.0583,245
3100,\x91a9b4da163a1f248c92dbd262ad3e95e042c87e,godofsex,369 days,8.9136,1350
3101,\x91d336be71e61489667220508c02d33f5c07f502,,332 days,20.5547,2156
3102,\x91d586ea567ddc69eb90d0b4203c865ddf278adf,,51 days,1.2067,93
3103,\x91d62329a89a28b3f9bc98c8f396c16ec8d9802b,baorunnr,1353 days,4.1801,590
3104,\x91db87e43a6e07e0daea3b604213d69cca665805,,41 days,4.0347,264
3105,\x91dccaa260cc4616e1a6e6b693db7207c5e42937,🏌🏽‍♂,276 days,6.2608,453
3106,\x91e371c3cd3aa81af27b1602d4d8cf9d81ec5a90,catchmeoutside,165 days,10.201,750
3107,\x91ffc96bcd9f9f4ffa22b538d335c7c6039769bc,,1668 days,1.6326,67
3108,\x9203abe1a141f7a47d90b53145b5d1adb5cb0af2,,394 days,0.9232,125
3109,\x9224cf7956b8787f1e015349ba2937cef29215d8,,346 days,6.7777,480
3110,\x923ea21a2cd4571099885b15538754a94f7e0630,,36 days,1.082,60
3111,\x924a3a07aad9a2e9020aa7f139df47d4ad69c478,,26 days,1.3423,80
3112,\x924be0749f0757b86c9742b9112b62d34895ff2a,,3 days,2.8989,6
3113,\x924ec2504cc71cdbd39011b417ac5a9d3d4dff1b,,18 days,0.7514,50
3114,\x9255d3fec87dc332ad84d8245980e7b35e5ed942,,22 days,1.7577,224
3115,\x926a7fbb205b5df79c47bcc80786afe091673623,,13 days,3.9882,176
3116,\x9271b6a7a036584e142b0765a5b0c2dc02c65575,,112 days,0.6405,68
3117,\x9275776b9ac4c62ce29a3d3b62623c35961afa9e,k3vbro,44 days,0.8409,207
3118,\x9279dd7316110f9cc42296c3101020ef704f443b,,57 days,9.0406,219
3119,\x9284077fee5c417e8a74e11e794f4bf4b4b696c1,,118 days,1.4101,36
3120,\x928733c15891fe359d664658bdd878175cfd6a65,,405 days,4.2276,279
3121,\x92bacfcd7a71a279c904050579fdcbae97eb16ba,,154 days,0.5155,20
3122,\x92c1b7d747c22be40c9e509296b71b9ae960aca6,,162 days,0.8709,29
3123,\x92cdc5ae03b2859a69a12c125b4ff130428698d4,,170 days,68.3453,2936
3124,\x92e9b91aa2171694d740e7066f787739ca1af9de,megami,220 days,19.2014,1772
3125,\x92fd2b261020ccb259069e602f08e1cf8782b684,kidcryptonite,195 days,6.1879,461
3126,\x9304b05999ff243de9e9ec4321537044115a543c,ison,165 days,15.6797,534
3127,\x930fff2164d24cf69e2ca3deedf022d117bee7f1,,98 days,1.3637,205
3128,\x93106e08d0298576d38f917aab760f45a1f1342b,,2 days,0.3154,7
3129,\x9312b1e42758c3cf7fe6e501789b0659a46c7761,,181 days,0.9298,78
3130,\x93433264cccb31c80a62b0eee78e37ebbb0377e3,,339 days,2.1481,159
3131,\x9356ad960dfccf336b9fdfbd251557e67f5aaab3,,17 days,5.9972,83
3132,\x935d8db031d67bb5704dae6aacdae70c7a6a3608,,25 days,1.0573,25
3133,\x935dcbcb209311a7f09489804a6fc6158517c8ab,,373 days,2.758,219
3134,\x9363b477a3e807af2675695a8b5fd0d1d2c2a89a,,00:00:00,1.1509,1
3135,\x9397008382f8c692bbeb381bb9c425812219f873,,138 days,7.8443,583
3136,\x93c2181aafc7b41cf9be0279da868c871471c4e4,,258 days,23.0459,1277
3137,\x93c22236cec86c4451bf266218f8ab6216d7866f,,122 days,13.6089,746
3138,\x93cc6bb3a2eded35036c6d0dbc97af3cf3f2815c,,182 days,1.6216,162
3139,\x93e45360f7e5b0b85d8e65dae9fa1a6f2af56819,,1404 days,9.7469,395
3140,\x93f5af632ce523286e033f0510e9b3c9710f4489,telegram-degenshitonly100x,448 days,509.5713,16823
3141,\x93f7cb21d6904492b33e0df24008c8b13ce64380,hevey,1325 days,2.5648,200
3142,\x9406577195056a6e51cbc6f7488a82758bf4b3da,,28 days,1.4434,37
3143,\x940d5dc8af7acc0b9880fa0062a453eab22630c3,,1329 days,0.8162,104
3144,\x940ed25686d28135ff3bcace9c905b662aa5d3ed,,33 days,0.4175,42
3145,\x9417ab659e81411dc3d0385b2dd27fa0a4f38392,metalheads,1575 days,34.537,1589
3146,\x941beced3e87a15ba22e1a3705b547f50cfd2eb1,,44 days,2.6588,178
3147,\x9428e55418755b2f902d3b1f898a871ab5634182,catman,1538 days,44.7001,3373
3148,\x942dd738743f80fb675f1c8049bf7a1d51946b91,,140 days,10.0255,135
3149,\x942f8a3e5a22584f9214720fad0ecebec0d8dcce,,1264 days,8.9089,443
3150,\x94446fc7b099ac0f2177ae40eb1eb4d11bae6536,godofthunder,262 days,42.0829,1913
3151,\x9444b8d9cee7807d1e6062990745f2a9eb95e4dc,tkdjoe,191 days,0.5594,77
3152,\x945501737c6060b5e4237b3c2d7e863be3038a81,jenesis,127 days,2.7036,555
3153,\x94573834dd5553fcf7686bf67dba8310cdc8a03f,,112 days,1.3103,25
3154,\x945fc81c9edc66609f54cd19cdb4500713f8a825,,189 days,3.4951,304
3155,\x946c73bb015104b3e9f5dcd14c2d82ed5d243347,,00:00:00,0.4432,1
3156,\x9477861457123c55cd34c608068c58af2bff5dc8,bitler,321 days,17.928,1513
3157,\x947ac690b32290e4535ac342d25a65a01125a544,6699,160 days,1.0134,111
3158,\x9482c72cb018ee03d8c23395038b510ed4e6040c,bettor,142 days,2.9462,487
3159,\x94885fa65c5d8ec8a967575768bf04e84ddae4b1,,12 days,0.12,10
3160,\x9499054d02a725316d61fa896c29d58550ee4a5b,jimbol,117 days,13.1982,1049
3161,\x94a465183ff9a939295d3c8cc09b5ca27a63fb9c,easternmichiganuniversity,163 days,16.3382,1191
3162,\x94adc31b48058c288235f4211242ecdc9641231c,,180 days,1.3604,101
3163,\x94b171f23236c8bbd61db21ca4af94dbc033d255,,223 days,2.607,144
3164,\x94b768b0582bc6a16ae3d6f14e6660cdf50fdad8,,00:00:00,0.0228,2
3165,\x94ca9e0a858d080a9a3d2b72cd4d23e02f5cdc10,hastur,178 days,9.9723,963
3166,\x94cf4a1568d59425183ca9c5613ef8620ca59286,girlsgeneration,92 days,4.6137,707
3167,\x94d727b34eff4dd5814a3bb4921cbe457f90fbfa,,184 days,2.686,175
3168,\x94dc920901b6221562ddf07271aadef439a84ead,,15 days,0.5179,45
3169,\x94dca45520d78307a7f171f22f66d1feaa963410,,1442 days,1.6104,214
3170,\x94e6775b3fb9f8fa6f1b89b1ec23b2ace884d302,,2 days,0.3071,6
3171,\x94ef50afac9c04572813f36fb8d676eb400de278,,107 days,15.0008,745
3172,\x94f35b7d6968e4a9d605397e5e66aec4a730c243,ptangy,25 days,16.7481,175
3173,\x951b6d50d07c39b0f97a7bb2f5c1e96f07a093d3,,431 days,151.8119,7050
3174,\x952817314cbc9577fdc9ee93b8d5555a28f04014,,73 days,1.3704,62
3175,\x95298343ae03528a6b3c5d211005937f4987b51d,,100 days,1.802,95
3176,\x95318bb3496ad4c07ef8e67c1c3429b389551410,,581 days,19.2535,1080
3177,\x953750e591c92d11148a020bba02b21a6a76cc14,cryptodamus,211 days,13.2067,710
3178,\x956a64cf19b231d887d6579711a2367ae6d0d30e,,405 days,5.5688,593
3179,\x9571786ca88afb3c42f33668195f5795c7c3af0f,meta-hero,1368 days,9.6603,417
3180,\x9573d3ffca7974f705b9ec389698af38f5f8136a,,1050 days,6.5497,386
3181,\x958ae6e9b3dacba32f760a2cef018c765c3d3d3c,,159 days,11.4651,304
3182,\x9597a598024f1d8097c42d13962043f2264689b2,,180 days,1.1522,147
3183,\x959ea444e0fabb1eea4de9944ff8754f16aac731,,1185 days,0.8209,87
3184,\x95b9b364fec724a26b38d940d4c4862516ec0b3c,impose,17 days,4.191,322
3185,\x95d6a4882e215965116edc4c416c95de0ef8df9b,,21 days,9.7121,265
3186,\x95ec92ca95bc6b8950be47082ad0ce8c9cfe463e,,79 days,5.9766,579
3187,\x960de01a53fc694ec6dba77270add84506931cc5,,7 days,0.0064,2
3188,\x960f16fff5070555c0efa22f6b839ed7d5ab6094,,7 days,1.7115,52
3189,\x96183292d371c92c06f939e2ce1d644bc11246dc,,33 days,2.1216,200
3190,\x96236adb640ec620a85898378375cedf03ca21ff,greatwhitebuffalo,1113 days,21.6006,1685
3191,\x962699db05a9334c5cd1f9c2867d5160c8e37742,,339 days,19.3378,1131
3192,\x9629d5b9b640e57a7ecc7098aa334506293e9c97,,332 days,2.4764,42
3193,\x962ad4a1276d2f985f8afabd3da59bd32e5c36f2,,164 days,5.9234,345
3194,\x962ca7e8e16775b719cd1b7ecca832fd9a84c43a,,23 days,0.4217,25
3195,\x964542d801752652b302b7683e3b3604349fb35a,,13 days,0.428,40
3196,\x96514e5e3c147205ca9e90793a7c03fdacbc834f,,391 days,1.3822,30
3197,\x9679a83eed712b859faf2bfcfda36658e3c5ff6b,,19 days,1.3444,80
3198,\x968af8c01d117ac36abcd1374eee7799bf53cf42,aeropay,284 days,60.2548,3132
3199,\x96a863f3d1150c600e10647000693967820e7002,,60 days,2.4607,154
3200,\x96c56c717cb874eeba508e6958f80590b6785132,,17 days,5.6358,126
3201,\x96ceed8be02c2f346c8fef7d830a24b5ee2a435a,,15 days,3.1118,23
3202,\x96d704a9c0782dda578f6d06290a3cffba7afc78,,804 days,10.5915,493
3203,\x96d8263b58024e2eede6ded0ac6081c08ae4d14d,,9 days,0.3014,11
3204,\x96dc89dbe84970ee42a2f0b35fb50599e6745ff8,,151 days,20.5877,1188
3205,\x96e1199931a9e201a4d209262c8c379e2c0e4852,boxfi,632 days,7.0918,639
3206,\x96e3baa591c9cf4d5f44dd44d02a3d4ce9290ac2,hicetnunc,300 days,107.9449,1653
3207,\x9708a5a5929537722e3a2da8eebd419f70ed9896,,2 days,0.9556,10
3208,\x9716681214aea16d140a0c2d37fd2b9ce64a730b,,421 days,0.5935,30
3209,\x9716be0c32bd6c5c5e36ccdcaef5331b7e6a5768,,96 days,0.8635,67
3210,\x9741a82f601938e011597679849abb06bce59baf,,1103 days,2.4747,140
3211,\x974a543278197586c3f11ffd477968e17acd1ac6,vuduchyld,1362 days,4.7698,478
3212,\x974bd1ea7265891d975a54e7c8c5f06b405b75f4,,15 days,0.0338,3
3213,\x97548d24206b1db8610dae3b296644f875c71d8c,,62 days,1.8018,192
3214,\x9754ae23a2245b2db386b28a8c399b574df2d58b,,5 days,1.2667,6
3215,\x975ae928da652ae08098a0a91a73f07d8d579dc3,,2 days,0.0494,6
3216,\x9767791f4ed0bee4207cbb6e18b420c0016dc3a6,,35 days,1.5758,94
3217,\x9783b63ba2cc4a8747e87325aa4e2a3e95eac275,,9 days,1.9339,93
3218,\x978d0cf573911ca88f37251b7c9c8462c8b2fe67,,22 days,1.0771,140
3219,\x97a4e84a0c1945b0162b2a92f9f566b7fd815f70,iowahusker,146 days,3.4231,245
3220,\x97b00eebfc135baf9fbcf1daeeddab2fde75d5ce,crypto-pay,1191 days,20.5302,7778
3221,\x97c4ee7d410a01d4896e68ae193854c5627cff4d,,8 days,6.2163,24
3222,\x97cc0b1f461af50df6979cc8876522c554dda73e,,41 days,0.2916,73
3223,\x97d21720b8c0ac55b472ec2411b906f68b805e67,charliechang,191 days,3.2771,283
3224,\x97df501354ba30868c93ffb113d9ce675c7e5929,,91 days,16.6456,915
3225,\x97e366c47357bcc82d5384b3f7a1762d00495d8a,,16 days,0.8388,88
3226,\x97f61990d7b02404febb8ae72103fbc1e5001602,dantwin,98 days,1.2184,213
3227,\x98060cc2ce3b58bd86379276e325a3a7de4b3e92,thefurykiwi,108 days,1.22,197
3228,\x983cb3da627aac4d8c0979e76d9619af2f350490,,178 days,24.0749,827
3229,\x983dd61db8e547d0aa35c58c40d20b8222c85184,,9 days,0.1887,26
3230,\x98671e8d5a7a6895ad744281f61fda827f5022ea,,35 days,1.1704,159
3231,\x9875094945893d40979e2858b6caf788dcce3368,bankofisrael,80 days,1.2573,379
3232,\x987584103e6a4e1978a57991bd0379d41f6166e6,,1330 days,6.4068,497
3233,\x98801b4e58a415000c301740a8cb91c650c66b3a,,405 days,0.5173,22
3234,\x989a89b4ea40457bc57230e52b9e7dbf5e16deb2,,126 days,4.5032,78
3235,\x989e44c73c485344a6fa3c5cb13f0a0ed7a28ed3,,00:00:00,0.6203,1
3236,\x98a3da6293e56674d250fa9ada4c684dc34e4e0b,,141 days,4.4185,582
3237,\x98a692316057e74b9297d53a61b4916d253c9ea6,teekay,227 days,3.3868,320
3238,\x98a9cc9e633cbb135830d7f09f5b73c4d99ef956,,13 days,0.0723,8
3239,\x98ad42ca09654116a2caffdd86f4b12f5d98b758,,279 days,0.0872,6
3240,\x98aec1e4e88564a48331e55b4366f6f4b2e48f24,,1363 days,24.3147,4239
3241,\x98b6e2b8df8667eff38f159f23167f9bc1602c12,,23 days,5.8361,39
3242,\x98bd4c1d3a5f75d8a41b2cab04d79408cd521eae,,170 days,0.9451,81
3243,\x98cac50782c1ba8efff4de4ecdbee20d252aff2e,,35 days,1.3294,3
3244,\x98d354a6eba0c30bf1897809ee4567fae94a1797,,00:00:00,1.1935,1
3245,\x98e8494deb48f06ad426555312284055623aa9cf,,328 days,4.2875,592
3246,\x99165cdd8fa74faed519ac6de9adf5c542520b79,,17 days,3.0114,44
3247,\x991eab746c648909ce2ecf4a8e944c63fd1ee493,,79 days,2.3493,175
3248,\x9928169569b3f4ce25a2dfac7306cb6b9f2df6c0,,153 days,3.281,308
3249,\x992af9a0386d9ee1742978103fd7a87d7faaa387,,2 days,0.0616,6
3250,\x9934c1269a94a09cfacb1f123fe8660cffd0d55b,,179 days,7.917,280
3251,\x994560fc97df48d88f40b3a242d652cb2999d763,geometryrunner,1228 days,3.0449,286
3252,\x994da0c3437a823f9e47de448b62397d1bdfddba,,28 days,3.0504,288
3253,\x9958027dd56a8e3ceeb065d1faeb42d7caa7bd84,,2 days,0.0654,7
3254,\x996666de859b274cdc925eb890ebb39aadbf3317,lexiconbank,120 days,2.8039,219
3255,\x99799dbb5a66b2ed2499524a741ab7911236db1c,loudog,1361 days,18.2355,1830
3256,\x997aff12f28b97fd2bdd99fc186190eaaeebd4b1,m01222,469 days,4.7288,660
3257,\x997bb236ef3fbfaf094aa287e300defe14ac84ec,,14 days,0.9439,14
3258,\x99848c9dcb8a2deba408ab84be33ece00dcb8293,,143 days,11.5626,1093
3259,\x9991145010d0fb96497e86b9579fc8c998b426d2,,172 days,1.8083,172
3260,\x99b11c7d0d3a5083a8e5410a2e709a3067426064,,24 days,2.7255,110
3261,\x99cfeb3e1ba778a71ca07c6450bddcbc5706106b,,179 days,1.1624,57
